Id,Title, Budget , Revenue ,Original Language,Popularity,Production Countries,Production Companies,Genre 1,Genre 2,Genre 3,Genre 4,Release Date,Runtime,Status,Tagline,Vote Average,Vote Count,,,,,,
33714,I'm Staying,"$1,000,000.00 ","$404,785.00 ",ru,0.594488,  Russia, Central Partnership,Comedy,Drama,Fantasy,,4/19/2007,112,Released,,5.8,6,,,,,,
315011,Shin Godzilla,"$15,000,000.00 ","$77,000,000.00 ",ja,9.285519,  Japan, Cine Bazar,Action,Adventure,Drama,Horror,7/29/2016,120,Released,A god incarnate. A city doomed.,6.6,152,,,,,,
110669,Wabash Avenue,"$2,115,000.00 ","$2,039,000.00 ",en,0.109913,  United States of America, Twentieth Century Fox Film Corporation,Music,,,,3/31/1950,92,Released,,7,1,,,,,,
377273,Aquarius,"$762,241.00 ","$285,930.00 ",pt,4.860265,  Brazil, SBS Productions,Drama,,,,9/1/2016,140,Released,,7.5,97,,,,,,
36046,The Work and the Glory,"$7,500,000.00 ","$3,347,647.00 ",en,0.52757,,,Drama,Romance,,,11/24/2004,110,Released,One Man....A Remarkable Vision; One Family....A Desperate Struggle,6.1,7,,,,,,
14631,The Work and the Glory II: American Zion,"$6,500,000.00 ","$2,025,032.00 ",en,0.797014,  United States of America,,Drama,,,,10/21/2005,100,Released,,8,6,,,,,,
32523,The Work and the Glory III: A House Divided,"$6,500,000.00 ","$1,325,092.00 ",en,0.752508,  United States of America,,Drama,,,,11/22/2006,89,Released,,7.5,2,,,,,,
48382,"The Book of Mormon Movie, Volume 1: The Journey","$2,000,000.00 ","$1,672,730.00 ",en,0.079856,,,,,,,9/12/2003,120,Released,"2600 years ago, one family began a remarkable journey and set the course for a latter-day faith. This is their story.",5,2,,,,,,
324786,Hacksaw Ridge,"$40,000,000.00 ","$175,302,354.00 ",en,21.037699,  Australia, Icon Productions,Drama,History,War,,10/7/2016,140,Released,One of the greatest heroes in American history never fired a bullet.,7.8,3294,,,,,,
293767,Billy Lynn's Long Halftime Walk,"$40,000,000.00 ","$30,930,984.00 ",en,8.009568,  China, TriStar Pictures,Drama,War,,,11/10/2016,113,Released,,5.9,158,,,,,,
351211,Blair Witch,"$5,000,000.00 ","$45,172,994.00 ",en,11.901343,  Canada, Vertigo Entertainment,Thriller,Horror,,,9/15/2016,90,Released,There's something evil hiding in the woods.,4.9,590,,,,,,
325346,The Hollars,"$3,800,000.00 ","$1,016,985.00 ",en,5.723985,  United States of America, Groundswell Productions,Comedy,Drama,,,8/25/2016,105,Released,,6.4,81,,,,,,
339419,Loving,"$9,000,000.00 ","$8,996,802.00 ",en,7.977391,  United Kingdom, Big Beach Films,Drama,Romance,,,11/4/2016,123,Released,All love is created equal,6.5,275,,,,,,
284564,31,"$1,500,000.00 ","$779,820.00 ",en,6.636625,  United Kingdom, Spectacle Entertainment Group,Horror,Thriller,,,9/15/2016,102,Released,Welcome to hell,4.9,193,,,,,,
376166,From the Land of the Moon,"$10,300,000.00 ","$47,748.00 ",fr,6.165491,  Canada, Les Productions du Trésor,Drama,Romance,,,10/19/2016,120,Released,,6.7,63,,,,,,
258230,A Monster Calls,"$43,000,000.00 ","$46,652,768.00 ",en,24.483893,  Spain, River Road Entertainment,Drama,Fantasy,,,10/7/2016,108,Released,Stories are wild creatures.,6.8,1023,,,,,,
329865,Arrival,"$47,000,000.00 ","$203,388,186.00 ",en,30.83786,  United States of America, Paramount Pictures,Thriller,Drama,Science,,11/10/2016,113,Released,Why are they here?,7.2,5729,,,,,,
332210,Storks,"$70,000,000.00 ","$182,379,278.00 ",en,12.687521,  United States of America, Warner Bros. Animation,Adventure,Animation,Comedy,Family,9/22/2016,87,Released,,6.7,706,,,,,,
377447,Railroad Tigers,"$50,000,000.00 ","$102,205,175.00 ",zh,3.798504,  China, Shanghai Film Group,Action,Comedy,War,,12/23/2016,124,Released,Roaring soon,6.2,22,,,,,,
393559,My Life as a Zucchini,"$8,000,000.00 ","$292,279.00 ",fr,7.321152,  Switzerland, Gébéka Films,Animation,Drama,Family,,10/12/2016,66,Released,My Life as a Courgette,7.7,215,,,,,,
387845,Musudan,$500.00 ,$500.00 ,ko,0.460016,  South Korea,,Mystery,Thriller,,,3/3/2016,87,Released,,5.5,3,,,,,,
376565,The Duelist,"$12,823,507.00 ","$6,101,904.00 ",ru,2.981184,  Russia, Non-Stop Productions,Action,Drama,,,9/29/2016,110,Released,On The Dark Side Of Honor,6,20,,,,,,
313369,La La Land,"$30,000,000.00 ","$445,435,700.00 ",en,19.681686,  United States of America, Summit Entertainment,Comedy,Drama,Music,Romance,11/29/2016,128,Released,Here's to the fools who dream.,7.9,4745,,,,,,
369885,Allied,"$85,000,000.00 ","$119,520,023.00 ",en,13.085186,  United Kingdom, Paramount Pictures,Action,Drama,War,Romance,11/17/2016,124,Released,The enemy is listening.,6.6,1415,,,,,,
207932,Inferno,"$75,000,000.00 ","$220,021,259.00 ",en,18.311054,  Hungary, Columbia Pictures,Thriller,,,,10/13/2016,121,Released,His greatest challenge. Humanity's last hope.,5.7,2316,,,,,,
331313,Keeping Up with the Joneses,"$40,000,000.00 ","$29,918,745.00 ",en,9.48515,  United States of America, Fox  Pictures,Action,Comedy,,,10/20/2016,105,Released,They lived a normal life... Until the Joneses moved in.,5.9,608,,,,,,
335796,Ouija: Origin of Evil,"$9,000,000.00 ","$81,705,746.00 ",en,10.182974,  United States of America, Universal Pictures,Horror,Thriller,,,10/20/2016,99,Released,"When you talk to the other side, you never know who will be listening.",5.8,735,,,,,,
136799,Trolls,"$125,000,000.00 ","$346,864,462.00 ",en,16.83711,  United States of America, Twentieth Century Fox Film Corporation,Adventure,Animation,Family,,10/13/2016,92,Released,,6.7,1054,,,,,,
286567,Max Steel,"$10,000,000.00 ","$6,272,403.00 ",en,6.703892,  United Kingdom, Ingenious Media,Action,Adventure,Science,,10/14/2016,92,Released,,5.1,234,,,,,,
402298,Denial,"$10,000,000.00 ","$4,073,489.00 ",en,10.754997,  United Kingdom, BBC Films,Drama,History,,,9/30/2016,109,Released,The whole world knows the Holocaust happened. Now she needs to prove it.,6.5,161,,,,,,
343611,Jack Reacher: Never Go Back,"$60,000,000.00 ","$162,146,076.00 ",en,15.60562,  China, Paramount Pictures,Action,,,,10/19/2016,118,Released,Justice is Coming.,5.3,1843,,,,,,
334541,Manchester by the Sea,"$9,000,000.00 ","$75,026,965.00 ",en,12.821257,  United States of America, Big Indie Pictures,Drama,,,,11/18/2016,135,Released,,7.5,1553,,,,,,
334543,Lion,"$12,000,000.00 ","$140,302,754.00 ",en,17.085145,  Australia, The Weinstein Company,Drama,,,,11/24/2016,118,Released,The search begins,8,1699,,,,,,
338964,Bad Santa 2,"$26,000,000.00 ","$17,782,178.00 ",en,7.459161,  United States of America, Ingenious Media,Comedy,Crime,Drama,,11/23/2016,87,Released,Giving the holidays another shot.,5,216,,,,,,
340402,Almost Christmas,"$17,000,000.00 ","$42,487,325.00 ",en,7.288877,  United States of America, Universal Pictures,Comedy,Drama,,,11/11/2016,111,Released,Five days together? Oh joy.,5.4,195,,,,,,
361777,Smoke & Mirrors,"$5,000,000.00 ","$2,387,127.00 ",es,3.138159,  Spain, Atípica Films,History,Thriller,,,9/23/2016,123,Released,The incredible true story of the man who fooled an entire country,6.7,50,,,,,,
345920,Collateral Beauty,"$36,000,000.00 ","$87,416,021.00 ",en,14.575883,  United States of America, New Line Cinema,Drama,Romance,,,12/6/2016,97,Released,We are all connected,6.9,1553,,,,,,
33065,Alesha Popovich and Tugarin the Dragon,"$4,000,000.00 ","$1,730,000.00 ",ru,1.760091,  Russia, Kinokompaniya CTB,Animation,Comedy,Drama,,12/23/2004,72,Released,,6.1,20,,,,,,
33534,Nikitich and The Dragon,"$4,500,000.00 ","$3,468,423.00 ",ru,1.833185,  Russia, Melnitsa Animation Studio,Adventure,Animation,Comedy,Drama,3/16/2006,65,Released,,6.4,14,,,,,,
392142,Max & Leon,"$12,156,348.00 ","$7,900,000.00 ",fr,5.662109,  Belgium, StudioCanal,War,Comedy,,,11/1/2016,98,Released,,6.7,202,,,,,,
347026,A United Kingdom,"$14,000,000.00 ","$13,819,139.00 ",en,6.249112,  United Kingdom, Pathé,Drama,History,,,11/25/2016,111,Released,The true story of a love that shook an empire,6.5,84,,,,,,
329981,Shut In,"$10,000,000.00 ","$13,082,071.00 ",en,6.944457,  Canada, Canal+,Drama,Thriller,,,11/11/2016,91,Released,Some fears can't be shut out.,4.8,162,,,,,,
299641,Jimmy Vestvood: Amerikan Hero,"$2,500,000.00 ","$230,069.00 ",en,1.216497,  United States of America, Worldwe Media Conspiracy,Comedy,,,,3/13/2016,84,Released,"Heroes are not born, they are imported.",5.4,14,,,,,,
277834,Moana,"$150,000,000.00 ","$643,034,466.00 ",en,9.143457,  United States of America, Walt Disney Pictures,Adventure,Animation,Family,,11/23/2016,107,Released,The ocean is calling.,7.3,3471,,,,,,
376866,Jackie,"$9,000,000.00 ","$13,960,394.00 ",en,8.362716,  Chile, Fox Searchlight Pictures,Drama,,,,12/2/2016,100,Released,I want them to see what they have done to Jack.,6.5,737,,,,,,
384682,Office Christmas Party,"$45,000,000.00 ","$114,501,299.00 ",en,8.228918,  United States of America, Paramount Pictures,Comedy,,,,11/25/2016,105,Released,Party like your job depends on it,5.4,541,,,,,,
363093,The Tiger: An Old Hunter's Tale,"$5,000.00 ","$11,083,449.00 ",ko,3.447894,  South Korea, Next Entertainment World,Action,Adventure,History,Thriller,12/16/2015,139,Released,,7.5,17,,,,,,
44010,Logan,"$135,000.00 ","$10,474.00 ",en,0.588872,  United States of America, logan films,Comedy,Drama,Family,,9/10/2010,94,Released,A Beacon of Light in a World of Selfishness,5.3,2,,,,,,
365942,The Space Between Us,"$30,000,000.00 ","$14,793,385.00 ",en,11.824404,  United States of America, Southpaw Entertainment,Romance,Adventure,Science,,1/26/2017,121,Released,What's your favorite thing about Earth?,7.2,564,,,,,,
330459,Rogue One: A Star Wars Story,"$200,000,000.00 ","$1,056,057,273.00 ",en,36.567575,  United States of America, Lucasfilm,Action,Adventure,Science,,12/14/2016,133,Released,A Rebellion Built on Hope,7.4,5111,,,,,,
259695,Live by Night,"$108,000,000.00 ","$22,678,555.00 ",en,19.94393,  United States of America, Appian Way,Crime,Drama,,,12/25/2016,129,Released,Witness the price of the American Dream.,6.2,416,,,,,,
381288,Split,"$9,000,000.00 ","$276,921,998.00 ",en,28.920839,  United States of America, Universal Pictures,Horror,Thriller,,,11/15/2016,117,Released,Kevin has 23 distinct personalities. The 24th is about to be unleashed.,7,4461,,,,,,
346672,Underworld: Blood Wars,"$35,000,000.00 ","$81,093,313.00 ",en,20.02976,  United States of America, Lakeshore Entertainment,Action,Fantasy,Horror,,11/28/2016,91,Released,Protect the Bloodline,5.2,1619,,,,,,
376290,Miss Sloane,"$13,000,000.00 ","$3,500,605.00 ",en,14.017754,  France, France  Cinéma,Drama,Thriller,,,11/25/2016,132,Released,Make sure you surprise them.,7.2,317,,,,,,
291328,Rules Don't Apply,"$25,000,000.00 ","$3,885,342.00 ",en,8.167673,  United States of America, Shangri-La Entertainment,Comedy,Drama,Romance,,11/23/2016,127,Released,,5.9,103,,,,,,
121173,Voracious,"$11,178.00 ","$34,659.00 ",en,0.079287,  Philippines, APT Entertainment,Comedy,Drama,,,9/5/2012,104,Released,"In life, you only need one true friend.",8,1,,,,,,
422603,Aanandam,"$450,000.00 ","$2,300,000.00 ",ml,0.354748,  India," ""Cast N Crew""",Adventure,Comedy,Romance,,10/21/2016,134,Released,,6.4,7,,,,,,
381374,Action Hero Biju,"$300,000.00 ","$2,500,000.00 ",ml,0.350207,  India, Full On Studios,Action,Comedy,Crime,,2/4/2016,144,Released,A ride with a police officer,7.7,6,,,,,,
274870,Passengers,"$110,000,000.00 ","$303,144,152.00 ",en,20.303632,  United States of America, Columbia Pictures,Adventure,Drama,Romance,Science,12/21/2016,116,Released,There is a reason they woke up.,6.7,4134,,,,,,
381284,Hidden Figures,"$25,000,000.00 ","$230,698,791.00 ",en,16.816834,  United States of America, Fox  Pictures,Drama,,,,12/10/2016,127,Released,"Meet the women you don't know, behind the mission you do.",7.8,2178,,,,,,
393457,Fences,"$24,000,000.00 ","$64,414,761.00 ",en,11.599716,  United States of America, Paramount Pictures,Drama,,,,12/16/2016,139,Released,,6.7,750,,,,,,
332979,Bleed for This,"$6,000,000.00 ","$6,174,491.00 ",en,7.873407,  United States of America, Younger Than You,Drama,,,,11/4/2016,116,Released,This is what the greatest comeback in sports history looks like,6.7,192,,,,,,
52939,Tri bogatyrya i Shamakhanskaya tsaritsa,"$3,000,000.00 ","$19,010,585.00 ",ru,1.412333,  Russia,,Animation,Family,Comedy,Adventure,12/29/2010,73,Released,,5.6,15,,,,,,
342737,20th Century Women,"$7,000,000.00 ","$5,816,211.00 ",en,9.855927,  United States of America, Annapurna Pictures,Drama,,,,12/25/2016,119,Released,,7.3,213,,,,,,
311324,The Great Wall,"$150,000,000.00 ","$331,957,105.00 ",en,15.884744,  Australia, Universal Pictures,Action,Adventure,Fantasy,,12/16/2016,103,Released,1700 years to build. 5500 miles long. What were they trying to keep out?,5.8,1465,,,,,,
310307,The Founder,"$25,000,000.00 ","$23,964,782.00 ",en,17.523343,  United States of America, Weinstein Company,Drama,History,,,11/24/2016,115,Released,Risk taker. Rule breaker. Game changer.,7,855,,,,,,
356305,Why Him?,"$38,000,000.00 ","$118,034,273.00 ",en,14.531429,  United States of America, Twentieth Century Fox Film Corporation,Comedy,,,,12/22/2016,111,Released,Of all the guys his daughter could have chosen...,6.3,1203,,,,,,
335797,Sing,"$75,000,000.00 ","$632,443,719.00 ",en,20.045673,  United States of America, Universal Pictures,Animation,Comedy,Drama,Family,11/23/2016,108,Released,Auditions begin 2016.,6.8,2363,,,,,,
413543,Dear Zindagi,"$4,300,000.00 ","$3,376,375.00 ",hi,3.699552,  India, Red Chillies Entertainment,Drama,Romance,,,11/24/2016,149,Released,,6.9,46,,,,,,
121856,Assassin's Creed,"$125,000,000.00 ","$240,697,856.00 ",en,27.54107,  France, Regency Enterprises,Action,Adventure,Science,,12/21/2016,115,Released,Your destiny is in your blood.,5.4,2776,,,,,,
381289,A Dog's Purpose,"$22,000,000.00 ","$194,647,323.00 ",en,9.863789,  United States of America, Universal Pictures,Comedy,Drama,Family,Fantasy,1/19/2017,100,Released,Every dog happens for a reason.,6.6,657,,,,,,
360814,Dangal,"$10,400,000.00 ","$310,000,000.00 ",hi,8.792104,  India, Walt Disney Pictures,Drama,,,,12/23/2016,161,Released,,8,140,,,,,,
167449,The Guillotines,"$15,000,000.00 ","$5,290.00 ",cn,2.080781,  China, Media Asia Films,Action,History,Adventure,Drama,12/20/2012,113,Released,,5.4,27,,,,,,
195590,Collide,"$21,500,000.00 ","$4,811,525.00 ",en,31.314013,  China, Silver Pictures,Thriller,Action,,,8/4/2016,98,Released,,5.5,164,,,,,,
388399,Patriots Day,"$45,000,000.00 ","$50,548,152.00 ",en,14.547939,  Hong Kong, CBS Films,Crime,Drama,Thriller,,12/12/2016,133,Released,The inside story of the world's greatest manhunt.,6.8,631,,,,,,
334524,Gold,"$20,000,000.00 ","$7,227,038.00 ",en,16.01076,  United States of America, Living Films,Thriller,Adventure,Drama,,12/22/2016,120,Released,Prove 'em all wrong,6.6,403,,,,,,
342473,Ballerina,"$30,000,000.00 ","$2,351,359.00 ",en,16.53732,  Canada, Caramel Films,Animation,Family,Adventure,Comedy,12/14/2016,89,Released,Life's greatest adventures begin with a single... Leap!,7.1,415,,,,,,
262841,Monster Trucks,"$125,000,000.00 ","$64,493,915.00 ",en,14.801195,  United States of America, Paramount Pictures,Action,Comedy,Science,,12/21/2016,105,Released,Meet Creech,6,209,,,,,,
324542,Sleepless,"$30,000,000.00 ","$32,540,674.00 ",en,12.240817,  United States of America, Vertigo Entertainment,Action,Crime,Thriller,,1/12/2017,95,Released,Don't judge a cop by his cover.,5.8,345,,,,,,
340837,A Cure for Wellness,"$40,000,000.00 ","$26,559,557.00 ",en,13.28436,  Germany, Studio Babelsberg,Mystery,Thriller,Horror,Science,2/15/2017,146,Released,There is a Cure,6,939,,,,,,
370964,He's a Dragon,"$18,000,000.00 ","$1,776,333.00 ",ru,5.978316,  Russia, Bazelevs Production,Adventure,Fantasy,Romance,,12/4/2015,110,Released,,6.6,38,,,,,,
404378,A Street Cat Named Bob,"$8,000,000.00 ","$82,703.00 ",en,9.609879,  United Kingdom, Prescience,Drama,Family,Comedy,,11/4/2016,103,Released,Sometimes it takes nine lives to save one,7.5,195,,,,,,
47971,xXx: Return of Xander Cage,"$85,000,000.00 ","$346,147,658.00 ",en,17.918269,  United States of America, Paramount Pictures,Action,Adventure,Crime,,1/13/2017,107,Released,"There are no more patriots, just rebels and tyrants.",5.5,1497,,,,,,
292280,The Bye Bye Man,"$7,400,000.00 ","$26,667,197.00 ",en,19.225832,  United States of America, Intrep Pictures,Horror,Thriller,,,1/12/2017,96,Released,Don't think it. Don't say it.,5.1,262,,,,,,
324849,The Lego Batman Movie,"$80,000,000.00 ","$311,950,384.00 ",en,17.070748,  Denmark, Lin Pictures,Action,Animation,Comedy,Family,2/8/2017,104,Released,Always be yourself. Unless you can be Batman.,7.2,1473,,,,,,
335791,When the Bough Breaks,"$10,000,000.00 ","$30,658,387.00 ",en,17.046052,  United States of America, Screen Gems,Mystery,Drama,Horror,,9/9/2016,97,Released,She's carrying more than just a secret.,5.3,93,,,,,,
383785,Kung Fu Yoga,"$65,000,000.00 ","$254,212,245.00 ",zh,17.630487,  India, Shinework Media,Mystery,Action,Adventure,Comedy,1/27/2017,130,Released,,5.9,50,,,,,,
409502,I'm Not Ashamed,"$1,500,000.00 ","$2,000,000.00 ",en,2.254096,  United States of America, Visible Pictures,Drama,,,,10/21/2016,112,Released,Her faith would touch the world.,7,27,,,,,,
396616,The King's Choice,"$7,500,000.00 ","$9,100,000.00 ",no,1.176258,  Norway, Film i Väst,War,Action,Drama,,9/29/2016,133,Released,Three Days in April,6.6,14,,,,,,
14564,Rings,"$25,000,000.00 ","$83,080,890.00 ",en,24.535733,  United States of America, Paramount Pictures,Horror,,,,2/1/2017,102,Released,Evil is reborn.,4.8,1075,,,,,,
63996,Vipers Nest,"$3,500,000.00 ","$18,000,000.00 ",nl,1.426776,  Netherlands, Independent Films,Drama,,,,3/10/2011,105,Released,,5.2,20,,,,,,
393519,Raw,"$3,500,000.00 ","$4,100,000.00 ",fr,14.320893,  Belgium, Angoa-Agicoa,Drama,Horror,,,10/7/2016,99,Released,What are you hungry for?,7,451,,,,,,
324552,John Wick: Chapter 2,"$40,000,000.00 ","$171,539,887.00 ",en,49.247505,  United States of America, Thunder Road Pictures,Thriller,Action,Crime,,2/8/2017,122,Released,Never stab the devil in the back,6.7,2924,,,,,,
419430,Get Out,"$5,000,000.00 ","$252,434,250.00 ",en,36.894806,  United States of America, Blumhouse Productions,Mystery,Thriller,Horror,,2/24/2017,104,Released,"Just because you're invited, doesn't mean you're welcome.",7.2,2978,,,,,,
263115,Logan,"$97,000,000.00 ","$616,801,808.00 ",en,54.581997,  United States of America, Twentieth Century Fox Film Corporation,Action,Drama,Science,,2/28/2017,137,Released,His time has come,7.6,6310,,,,,,
293167,Kong: Skull Island,"$185,000,000.00 ","$566,652,812.00 ",en,29.429112,  United States of America, Legendary Pictures,Action,Adventure,Fantasy,,3/8/2017,118,Released,All hail the king,6.2,3161,,,,,,
180863,T2 Trainspotting,"$18,000,000.00 ","$41,412,709.00 ",en,17.645877,  United Kingdom, DNA Films,Crime,Drama,,,1/27/2017,117,Released,Face your past. Choose your future.,7.1,795,,,,,,
397837,Before I Fall,"$5,000,000.00 ","$10,025,571.00 ",en,38.995136,  United States of America, Jon Shestack Productions,Mystery,Drama,Thriller,,3/2/2017,98,Released,What if today was the only day of the rest of your life?,6.8,651,,,,,,
274857,King Arthur: Legend of the Sword,"$175,000,000.00 ","$146,175,066.00 ",en,44.251369,  United States of America, Village Roadshow Pictures,Action,Drama,Fantasy,,4/27/2017,126,Released,From nothing comes a King,6.5,1506,,,,,,
241258,Incarnate,"$5,000,000.00 ","$6,341,855.00 ",en,15.909181,  United States of America, Blumhouse Productions,Horror,Thriller,,,12/1/2016,91,Released,Faith Has Failed Us,5.1,142,,,,,,
321612,Beauty and the Beast,"$160,000,000.00 ","$1,262,886,337.00 ",en,287.253654,  United Kingdom, Walt Disney Pictures,Family,Fantasy,Romance,,3/16/2017,129,Released,Be our guest.,6.8,5530,,,,,,
295693,The Boss Baby,"$125,000,000.00 ","$498,814,908.00 ",en,13.392824,  United States of America, Twentieth Century Fox Film Corporation,Animation,Comedy,Family,,3/23/2017,97,Released,Born leader,6.1,2336,,,,,,
